주상병코드,주상병명,진료년도,시도,시군구,연령,진료인원(명)
F51,비기질성수면장애,2010년,인천광역시,중구,30대,42
F51,비기질성수면장애,2010년,인천광역시,중구,40대,65
F51,비기질성수면장애,2010년,인천광역시,중구,50대,85
F51,비기질성수면장애,2010년,인천광역시,중구,60대,76
F51,비기질성수면장애,2010년,인천광역시,중구,70대,59
F51,비기질성수면장애,2010년,인천광역시,중구,80대 이상,37
F51,비기질성수면장애,2010년,인천광역시,동구,10대 미만,
F51,비기질성수면장애,2010년,인천광역시,동구,10대,
F51,비기질성수면장애,2010년,인천광역시,동구,20대,24
F51,비기질성수면장애,2010년,인천광역시,동구,30대,38
F51,비기질성수면장애,2010년,인천광역시,동구,40대,45
F51,비기질성수면장애,2010년,인천광역시,동구,50대,45
F51,비기질성수면장애,2010년,인천광역시,동구,60대,69
F51,비기질성수면장애,2010년,인천광역시,동구,70대,69
F51,비기질성수면장애,2010년,인천광역시,동구,80대 이상,25
F51,비기질성수면장애,2010년,인천광역시,남구,10대 미만,6
F51,비기질성수면장애,2010년,인천광역시,남구,10대,10
F51,비기질성수면장애,2010년,인천광역시,남구,20대,149
F51,비기질성수면장애,2010년,인천광역시,남구,30대,284
F51,비기질성수면장애,2010년,인천광역시,남구,40대,305
F51,비기질성수면장애,2010년,인천광역시,남구,50대,476
F51,비기질성수면장애,2010년,인천광역시,남구,60대,378
F51,비기질성수면장애,2010년,인천광역시,남구,70대,295
F51,비기질성수면장애,2010년,인천광역시,남구,80대 이상,149
F51,비기질성수면장애,2010년,인천광역시,연수구,10대 미만,20
F51,비기질성수면장애,2010년,인천광역시,연수구,10대,12
F51,비기질성수면장애,2010년,인천광역시,연수구,20대,115
F51,비기질성수면장애,2010년,인천광역시,연수구,30대,188
F51,비기질성수면장애,2010년,인천광역시,연수구,40대,272
F51,비기질성수면장애,2010년,인천광역시,연수구,50대,272
F51,비기질성수면장애,2010년,인천광역시,연수구,60대,221
F51,비기질성수면장애,2010년,인천광역시,연수구,70대,260
F51,비기질성수면장애,2010년,인천광역시,연수구,80대 이상,112
F51,비기질성수면장애,2010년,인천광역시,남동구,10대 미만,8
F51,비기질성수면장애,2010년,인천광역시,남동구,10대,12
F51,비기질성수면장애,2010년,인천광역시,남동구,20대,131
F51,비기질성수면장애,2010년,인천광역시,남동구,30대,235
F51,비기질성수면장애,2010년,인천광역시,남동구,40대,300
F51,비기질성수면장애,2010년,인천광역시,남동구,50대,362
F51,비기질성수면장애,2010년,인천광역시,남동구,60대,345
F51,비기질성수면장애,2010년,인천광역시,남동구,70대,302
F51,비기질성수면장애,2010년,인천광역시,남동구,80대 이상,128
F51,비기질성수면장애,2010년,인천광역시,부평구,10대 미만,22
F51,비기질성수면장애,2010년,인천광역시,부평구,10대,15
F51,비기질성수면장애,2010년,인천광역시,부평구,20대,162
F51,비기질성수면장애,2010년,인천광역시,부평구,30대,230
F51,비기질성수면장애,2010년,인천광역시,부평구,40대,303
F51,비기질성수면장애,2010년,인천광역시,부평구,50대,390
F51,비기질성수면장애,2010년,인천광역시,부평구,60대,366
F51,비기질성수면장애,2010년,인천광역시,부평구,70대,381
F51,비기질성수면장애,2010년,인천광역시,부평구,80대 이상,139
F51,비기질성수면장애,2010년,인천광역시,계양구,10대 미만,5
F51,비기질성수면장애,2010년,인천광역시,계양구,10대,19
F51,비기질성수면장애,2010년,인천광역시,계양구,20대,80
F51,비기질성수면장애,2010년,인천광역시,계양구,30대,142
F51,비기질성수면장애,2010년,인천광역시,계양구,40대,234
F51,비기질성수면장애,2010년,인천광역시,계양구,50대,254
F51,비기질성수면장애,2010년,인천광역시,계양구,60대,180
F51,비기질성수면장애,2010년,인천광역시,계양구,70대,189
F51,비기질성수면장애,2010년,인천광역시,계양구,80대 이상,98
F51,비기질성수면장애,2010년,인천광역시,서구,10대 미만,11
F51,비기질성수면장애,2010년,인천광역시,서구,10대,12
F51,비기질성수면장애,2010년,인천광역시,서구,20대,100
F51,비기질성수면장애,2010년,인천광역시,서구,30대,201
F51,비기질성수면장애,2010년,인천광역시,서구,40대,295
F51,비기질성수면장애,2010년,인천광역시,서구,50대,276
F51,비기질성수면장애,2010년,인천광역시,서구,60대,269
F51,비기질성수면장애,2010년,인천광역시,서구,70대,227
F51,비기질성수면장애,2010년,인천광역시,서구,80대 이상,95
F51,비기질성수면장애,2010년,인천광역시,강화군,10대,
F51,비기질성수면장애,2010년,인천광역시,강화군,20대,11
F51,비기질성수면장애,2010년,인천광역시,강화군,30대,17
F51,비기질성수면장애,2010년,인천광역시,강화군,40대,36
F51,비기질성수면장애,2010년,인천광역시,강화군,50대,39
F51,비기질성수면장애,2010년,인천광역시,강화군,60대,49
F51,비기질성수면장애,2010년,인천광역시,강화군,70대,54
F51,비기질성수면장애,2010년,인천광역시,강화군,80대 이상,22
F51,비기질성수면장애,2010년,인천광역시,옹진군,10대,
F51,비기질성수면장애,2010년,인천광역시,옹진군,20대,
F51,비기질성수면장애,2010년,인천광역시,옹진군,30대,5
F51,비기질성수면장애,2010년,인천광역시,옹진군,40대,17
F51,비기질성수면장애,2010년,인천광역시,옹진군,50대,22
F51,비기질성수면장애,2010년,인천광역시,옹진군,60대,18
F51,비기질성수면장애,2010년,인천광역시,옹진군,70대,27
F51,비기질성수면장애,2010년,인천광역시,옹진군,80대 이상,13
F51,비기질성수면장애,2010년,광주광역시,동구,10대 미만,
F51,비기질성수면장애,2010년,광주광역시,동구,10대,
F51,비기질성수면장애,2010년,광주광역시,동구,20대,30
F51,비기질성수면장애,2010년,광주광역시,동구,30대,50
F51,비기질성수면장애,2010년,광주광역시,동구,40대,50
F51,비기질성수면장애,2010년,광주광역시,동구,50대,66
F51,비기질성수면장애,2010년,광주광역시,동구,60대,78
F51,비기질성수면장애,2010년,광주광역시,동구,70대,68
F51,비기질성수면장애,2010년,광주광역시,동구,80대 이상,41
F51,비기질성수면장애,2010년,광주광역시,서구,10대 미만,6
F51,비기질성수면장애,2010년,광주광역시,서구,10대,15
F51,비기질성수면장애,2010년,광주광역시,서구,20대,119
F51,비기질성수면장애,2010년,광주광역시,서구,30대,139
F51,비기질성수면장애,2010년,광주광역시,서구,40대,178
F51,비기질성수면장애,2010년,광주광역시,서구,50대,214
F51,비기질성수면장애,2010년,광주광역시,서구,60대,218
F51,비기질성수면장애,2010년,광주광역시,서구,70대,179
F51,비기질성수면장애,2010년,광주광역시,서구,80대 이상,88
F51,비기질성수면장애,2010년,광주광역시,남구,10대 미만,
F51,비기질성수면장애,2010년,광주광역시,남구,10대,7
F51,비기질성수면장애,2010년,광주광역시,남구,20대,95
F51,비기질성수면장애,2010년,광주광역시,남구,30대,79
F51,비기질성수면장애,2010년,광주광역시,남구,40대,125
F51,비기질성수면장애,2010년,광주광역시,남구,50대,155
F51,비기질성수면장애,2010년,광주광역시,남구,60대,132
F51,비기질성수면장애,2010년,광주광역시,남구,70대,136
F51,비기질성수면장애,2010년,광주광역시,남구,80대 이상,79
F51,비기질성수면장애,2010년,광주광역시,북구,10대 미만,9
F51,비기질성수면장애,2010년,광주광역시,북구,10대,24
F51,비기질성수면장애,2010년,광주광역시,북구,20대,136
F51,비기질성수면장애,2010년,광주광역시,북구,30대,195
F51,비기질성수면장애,2010년,광주광역시,북구,40대,265
F51,비기질성수면장애,2010년,광주광역시,북구,50대,357
F51,비기질성수면장애,2010년,광주광역시,북구,60대,296
F51,비기질성수면장애,2010년,광주광역시,북구,70대,266
F51,비기질성수면장애,2010년,광주광역시,북구,80대 이상,120
F51,비기질성수면장애,2010년,광주광역시,광산구,10대 미만,11
F51,비기질성수면장애,2010년,광주광역시,광산구,10대,19
F51,비기질성수면장애,2010년,광주광역시,광산구,20대,87
F51,비기질성수면장애,2010년,광주광역시,광산구,30대,140
F51,비기질성수면장애,2010년,광주광역시,광산구,40대,167
F51,비기질성수면장애,2010년,광주광역시,광산구,50대,168
F51,비기질성수면장애,2010년,광주광역시,광산구,60대,185
F51,비기질성수면장애,2010년,광주광역시,광산구,70대,151
F51,비기질성수면장애,2010년,광주광역시,광산구,80대 이상,72
F51,비기질성수면장애,2010년,대전광역시,동구,10대 미만,11
F51,비기질성수면장애,2010년,대전광역시,동구,10대,10
F51,비기질성수면장애,2010년,대전광역시,동구,20대,96
F51,비기질성수면장애,2010년,대전광역시,동구,30대,126
F51,비기질성수면장애,2010년,대전광역시,동구,40대,166
F51,비기질성수면장애,2010년,대전광역시,동구,50대,231
F51,비기질성수면장애,2010년,대전광역시,동구,60대,180
F51,비기질성수면장애,2010년,대전광역시,동구,70대,163
F51,비기질성수면장애,2010년,대전광역시,동구,80대 이상,71
F51,비기질성수면장애,2010년,대전광역시,중구,10대 미만,13
F51,비기질성수면장애,2010년,대전광역시,중구,10대,13
F51,비기질성수면장애,2010년,대전광역시,중구,20대,94
F51,비기질성수면장애,2010년,대전광역시,중구,30대,147
F51,비기질성수면장애,2010년,대전광역시,중구,40대,171
F51,비기질성수면장애,2010년,대전광역시,중구,50대,266
F51,비기질성수면장애,2010년,대전광역시,중구,60대,230
F51,비기질성수면장애,2010년,대전광역시,중구,70대,254
F51,비기질성수면장애,2010년,대전광역시,중구,80대 이상,109
F51,비기질성수면장애,2010년,대전광역시,서구,10대 미만,20
F51,비기질성수면장애,2010년,대전광역시,서구,10대,29
F51,비기질성수면장애,2010년,대전광역시,서구,20대,221
F51,비기질성수면장애,2010년,대전광역시,서구,30대,289
F51,비기질성수면장애,2010년,대전광역시,서구,40대,423
F51,비기질성수면장애,2010년,대전광역시,서구,50대,494
F51,비기질성수면장애,2010년,대전광역시,서구,60대,437
F51,비기질성수면장애,2010년,대전광역시,서구,70대,472
F51,비기질성수면장애,2010년,대전광역시,서구,80대 이상,224
F51,비기질성수면장애,2010년,대전광역시,유성구,10대 미만,20
F51,비기질성수면장애,2010년,대전광역시,유성구,10대,12
F51,비기질성수면장애,2010년,대전광역시,유성구,20대,86
F51,비기질성수면장애,2010년,대전광역시,유성구,30대,155
F51,비기질성수면장애,2010년,대전광역시,유성구,40대,199
F51,비기질성수면장애,2010년,대전광역시,유성구,50대,263
F51,비기질성수면장애,2010년,대전광역시,유성구,60대,288
F51,비기질성수면장애,2010년,대전광역시,유성구,70대,324
